ItemName	ItemURL	PriceData	Rating	RatingCount
Gigabyte GeForce GT 710 2GB Graphic Cards and Support PCI Express 2.0 X8 Bus Interface. Graphic Cards Gv-N710D5-2Gil	/Gigabyte-GeForce-Graphic-Interface-Gv-N710D5-2Gil/dp/B07ZLFSMCR/ref=sr_1_83?dchild=1&qid=1612855578&s=pc&sr=1-83		4.4 out of 5 stars	238
ASUS Prime Z390-P LGA1151 (Intel 8th and 9th Gen) ATX Motherboard for Cryptocurrency Mining(BTC) with Above 4G Decoding, 6xPCIe Slot and USB 3.1 Gen2	/Prime-Z390-P-LGA1151-Intel-Motherboard/dp/B07HCT5GBD/ref=sr_1_84?dchild=1&qid=1612855578&s=pc&sr=1-84	$125.96 $134.99	4.5 out of 5 stars	595
"PNY CS900 240GB 3D NAND 2.5"" SATA III Internal Solid State Drive (SSD) - (SSD7CS900-240-RB)"	/PNY-CS900-240GB-Internal-Solid/dp/B0719D9YL7/ref=sr_1_85?dchild=1&qid=1612855578&s=pc&sr=1-85	$29.99 $39.99	4.8 out of 5 stars	10,571
WD 6TB My Book Desktop External Hard Drive, USB 3.0 - WDBBGB0060HBK-NESN	/Western-Digital-Desktop-External-Drive/dp/B01LQQHKZY/ref=sr_1_86?dchild=1&qid=1612855578&s=pc&sr=1-86	$104.99	4.5 out of 5 stars	7,110
EVGA 110-BQ-0600-K1 600 BQ, 80+ Bronze 600W, Semi Modular, FDB Fan, 3 Year Warranty, Power Supply	/EVGA-Bronze-Modular-Warranty-110-BQ-0600-K1/dp/B01MTJTO2O/ref=sr_1_89?dchild=1&qid=1612855578&s=pc&sr=1-89	$74.42	4.7 out of 5 stars	2,785
Intel Core i3-10100 Desktop Processor 4 Cores up to 4.3 GHz  LGA1200 (Intel 400 Series Chipset) 65W, Model Number: BX8070110100	/Intel-i3-10100-Desktop-Processor-LGA1200/dp/B086MMRW87/ref=sr_1_90?dchild=1&qid=1612855578&s=pc&sr=1-90	$114.99 $122.00	4.7 out of 5 stars	893
MSI Gaming GeForce GT 710 2GB GDRR3 64-bit HDCP Support DirectX 12 OpenGL 4.5 Single Fan Low Profile Graphics Card (GT 710 2GD3 LP)	/MSI-GT-710-2GD3-LP/dp/B01DOFD0G8/ref=sr_1_91?dchild=1&qid=1612855578&s=pc&sr=1-91	$52.56	4.4 out of 5 stars	6,137
Intel Core i5-10400F Desktop Processor 6 Cores up to 4.3 GHz Without Processor Graphics LGA1200 (Intel 400 Series chipset) 65W, Model Number: BX8070110400F	/Intel-i5-10400F-Desktop-Processor-Graphics/dp/B086MHSTWN/ref=sr_1_92?dchild=1&qid=1612855578&s=pc&sr=1-92	$152.99	4.8 out of 5 stars	209
TP-Link WiFi 6 AX3000 PCIe WiFi Card (Archer TX3000E), Up to 2400Mbps, Bluetooth 5.0, 802.11AX Dual Band Wireless Adapter with MU-MIMO,OFDMA,Ultra-Low Latency, Supports Windows 10 (64bit) only	/TP-Link-Bluetooth-Ultra-Low-Archer-TX3000E/dp/B07ZV2CJL2/ref=sr_1_93?dchild=1&qid=1612855578&s=pc&sr=1-93	$44.99 $49.99	4.7 out of 5 stars	4,494
Apple USB SuperDrive	/Apple-MD564LL-A-USB-SuperDrive/dp/B011K4XZQ0/ref=sr_1_94?dchild=1&qid=1612855578&s=pc&sr=1-94		4.7 out of 5 stars	2,334
PowerColor VGA - AXRX 570 4GBD5-3DHD/OC	/PowerColor-570-AXRX-4GBD5-3DHD-OC/dp/B06ZYRRW9T/ref=sr_1_95?dchild=1&qid=1612855578&s=pc&sr=1-95		4.5 out of 5 stars	647
Intel Core i9-9900K Desktop Processor 8 Cores up to 5.0GHz Unlocked LGA1151 300 Series 95W (BX806849900K)	/Intel-i9-9900K-Processor-Unlocked-BX806849900K/dp/B089J731BX/ref=sr_1_96?dchild=1&qid=1612855578&s=pc&sr=1-96	$375.99	4.8 out of 5 stars	509
Intel Core i5-9400 Desktop Processor 6 Cores 2. 90 GHz up to 4. 10 GHz Turbo LGA1151 300 Series 65W Processors BX80684I59400	/Intel-i5-9400-Processor-Processors-984507/dp/B07MGZ9FJZ/ref=sr_1_97?dchild=1&qid=1612855578&s=pc&sr=1-97	$169.99	4.8 out of 5 stars	1,504
ASUS ROG Strix B550-F Gaming AMD AM4 Zen 3 Ryzen 5000 & 3rd Gen Ryzen ATX Gaming Motherboard (PCIe 4.0, 2.5Gb LAN, BIOS Flashback, HDMI 2.1, Addressable Gen 2 RGB Header and Aura Sync)	/ASUS-ROG-B550-F-Motherboard-Addressable/dp/B088W7RKVZ/ref=sr_1_98?dchild=1&qid=1612855578&s=pc&sr=1-98	$182.00	4.7 out of 5 stars	853
ASRock B450M PRO4 AM4 AMD Promontory B450 SATA 6Gb/s USB 3.1 HDMI Micro ATX AMD Motherboard	/ASRock-MicroATX-Motherboard-B450M-PRO4/dp/B07FVYKFXF/ref=sr_1_99?dchild=1&qid=1612855578&s=pc&sr=1-99	$80.73 $98.99	4.6 out of 5 stars	3,255
EVGA GeForce RTX 3060 Ti FTW Ultra Gaming, 08G-P5-3667-KR, 8GB GDDR6, iCX3 Cooling, ARGB LED	/EVGA-GeForce-Gaming-08G-P5-3667-KR-Cooling/dp/B08P2H5LW2/ref=sr_1_100?dchild=1&qid=1612855578&s=pc&sr=1-100		3.6 out of 5 stars	9
External DVD Drive, Amicool USB 3.0 Type-C CD DVD +/-RW Optical Drive USB C Burner Slim CD/DVD ROM Rewriter Writer Reader Portable for PC Laptop Desktop MacBook Mac Windows 7/8.1/10 Linux OS Apple	/External-Amicool-Optical-Rewriter-Portable/dp/B07PV958PN/ref=sr_1_99?dchild=1&qid=1612855581&s=pc&sr=1-99	$24.99	4.4 out of 5 stars	13,946
G.Skill TridentZ RGB Series 32GB (2 x 16GB) DDR4 3200Mhz DIMM CAS 16 F4-3200C16D-32GTZR	/G-SKILL-TridentZ-32GB-3200Mhz-F4-3200C16D-32GTZR/dp/B07DMNZY56/ref=sr_1_100?dchild=1&qid=1612855581&s=pc&sr=1-100		4.8 out of 5 stars	1,623
EVGA GeForce GTX 1660 SC Ultra Gaming, 06G-P4-1067-KR, 6GB GDDR5, Dual Fan	/EVGA-GeForce-Ultra-Gaming-06G-P4-1067-KR/dp/B07RJGL33C/ref=sr_1_101?dchild=1&qid=1612855581&s=pc&sr=1-101		4.7 out of 5 stars	1,637
ZOTAC GAMING GeForce RTX 3070 Twin Edge OC 8GB GDDR6 256-bit 14 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, White LED Logo Lighting, ZT-A30700H-10P	/ZOTAC-Graphics-IceStorm-Advanced-ZT-A30700H-10P/dp/B08LF1CWT2/ref=sr_1_102?dchild=1&qid=1612855581&s=pc&sr=1-102		4.3 out of 5 stars	92
Panasonic Electric Shaver for Women, Cordless 4 Blade Razor, Close Curves, Bikini Attachment, Pop-Up Trimmer, Wet Dry Operation - ES2216PC	/Panasonic-ES2216PC-Electronic-Attachment-Operation/dp/B000G0GW6K/ref=sr_1_103?dchild=1&qid=1612855581&s=pc&sr=1-103		4.3 out of 5 stars	38,159
AMD Ryzen 5 2600 Processor with Wraith Stealth Cooler - YD2600BBAFBOX	/AMD-Processor-Wraith-Stealth-Cooler/dp/B07B41WS48/ref=sr_1_104?dchild=1&qid=1612855581&s=pc&sr=1-104	$186.75 $199.00	4.8 out of 5 stars	18,392
Intel Core i5-9400F Desktop Processor 6 Cores 4.1 GHz Turbo Without Graphics	/Intel-i5-9400F-Desktop-Processor-Graphics/dp/B07MRCGQQ4/ref=sr_1_105?dchild=1&qid=1612855581&s=pc&sr=1-105	$147.74	4.8 out of 5 stars	3,862
External CD Drive Type C USB 3.0 Portable CD DVD +/-RW Drive Slim DVD/CD ROM Rewriter Burner Writer Compatible with Laptop Desktop PC Windows Linux OS Apple Mac	/Rodzon-External-Portable-Rewriter-Compatible/dp/B07QTH2MVW/ref=sr_1_106?dchild=1&qid=1612855581&s=pc&sr=1-106	$25.99	4.5 out of 5 stars	5,912
PowerColor Red Devil AMD Radeon RX 5700 XT 8GB AXRX 5700XT 8GBD6-3DHE/OC	/PowerColor-Devil-Radeon-GDDR6-Graphics/dp/B07WP6TYQ3/ref=sr_1_107?dchild=1&qid=1612855581&s=pc&sr=1-107		4.4 out of 5 stars	2,009
Intel Core i9-10850K Desktop Processor 10 Cores up to 5.2 GHz Unlocked LGA1200 (Intel 400 Series chipset) 125W	/Intel-i9-10850K-Desktop-Processor-Unlocked/dp/B08DHRG2X9/ref=sr_1_108?dchild=1&qid=1612855581&s=pc&sr=1-108	$409.99 $429.99	4.9 out of 5 stars	365
Crucial Ballistix 3200 MHz DDR4 DRAM Desktop Gaming Memory Kit 16GB (8GBx2) CL16 BL2K8G32C16U4B (Black)	/Crucial-Ballistix-Desktop-Gaming-BL2K8G32C16U4B/dp/B083TRRT16/ref=sr_1_109?dchild=1&qid=1612855581&s=pc&sr=1-109	$76.99	4.8 out of 5 stars	9,138
CanaKit Raspberry Pi 4 8GB Extreme Kit - 128GB Edition (8GB RAM)	/CanaKit-Raspberry-8GB-Extreme-Kit/dp/B08B6F1FV5/ref=sr_1_110?dchild=1&qid=1612855581&s=pc&sr=1-110	$149.99	4.8 out of 5 stars	658
SK hynix Gold S31 500GB 3D NAND 2.5 inch SATA III Internal SSD - up to 560MB/s	/SK-hynix-Gold-500GB-Internal/dp/B07SK5BNM1/ref=sr_1_113?dchild=1&qid=1612855581&s=pc&sr=1-113	$56.99	4.7 out of 5 stars	7,272
GIGABYTE GA-A320M-S2H (AMD Ryzen AM4/MicroATX/2xDDR4/HDMI/Realtek ALC887/3xPCIe/USB3.1 Gen 1/LAN/Motherboard)	/GIGABYTE-GA-A320M-S2H-MicroATX-Realtek-Motherboard/dp/B079NYQQJJ/ref=sr_1_114?dchild=1&qid=1612855581&s=pc&sr=1-114	$54.99	4.5 out of 5 stars	3,315
be quiet! Dark Rock Pro 4, BK022, 250W TDP, CPU Cooler	/quiet-Dark-Rock-BK022-Cooler/dp/B07BY6F8D9/ref=sr_1_115?dchild=1&qid=1612855581&s=pc&sr=1-115	$89.90	4.7 out of 5 stars	7,591
Gigabyte Geforce GTX 1050 Ti OC 4GB GDDR5 128 Bit PCI-E Graphic Card (GV-N105TOC-4GD)	/Gigabyte-Geforce-GDDR5-Graphic-GV-N105TOC-4GD/dp/B01M25X363/ref=sr_1_116?dchild=1&qid=1612855581&s=pc&sr=1-116	$289.99	4.6 out of 5 stars	4,880
LG Electronics 8X USB 2.0 Super Multi Ultra Slim Portable DVD Writer Drive +/-RW External Drive with M-DISC Support (Black) GP65NB60	/LG-Electronics-Portable-External-GP65NB60/dp/B00ODDE33U/ref=sr_1_117?dchild=1&qid=1612855581&s=pc&sr=1-117	$28.39 $29.99	4.4 out of 5 stars	8,826
Crucial 64GB Kit (32GBx2) DDR4 2666 MT/S CL19 SODIMM 260-Pin Memory - CT2K32G4SFD8266	/Crucial-32GBx2-SODIMM-260-Pin-Memory/dp/B07ZLCC6J8/ref=sr_1_118?dchild=1&qid=1612855581&s=pc&sr=1-118	$220.99 $233.99	4.8 out of 5 stars	45,939
ASUS TUF Gaming NVIDIA GeForce RTX 3090 OC Edition Graphics Card- PCIe 4.0, 24GB GDDR6X, HDMI 2.1, DisplayPort 1.4a, Dual Ball Fan Bearings	/ASUS-GeForce-Graphics-DisplayPort-Bearings/dp/B08HJGNJ81/ref=sr_1_119?dchild=1&qid=1612855581&s=pc&sr=1-119	$2,799.00$2,799.00	4.6 out of 5 stars	31
"SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s, 2.5""/7mm, Up to 535 MB/s - SDSSDA-1T00-G26"	/SanDisk-SSD-PLUS-Internal-SDSSDA-1T00-G26/dp/B07D998212/ref=sr_1_120?dchild=1&qid=1612855581&s=pc&sr=1-120	$92.99 $98.99	4.7 out of 5 stars	50,869
MSI Gaming Radeon RX 5600 XT Boost Clock: 1620 MHz 192-bit 6GB GDDR6 DP/HDMI Dual Torx 3.0 Fans Freesync DirectX 12 Ready Graphics Card (RX 5600 XT GAMING MX)	/MSI-Radeon-RX-5600-XT/dp/B08CKDLN91/ref=sr_1_121?dchild=1&qid=1612855581&s=pc&sr=1-121		4.6 out of 5 stars	650
GIGABYTE B365M DS3H (LGA1151/Intel/Micro ATX/USB 3.1 Gen 1 (USB3.0) Type A/DDR4/Motherboard)	/Gigabyte-B365M-DS3H-LGA1151-Motherboard/dp/B07T6N8N56/ref=sr_1_122?dchild=1&qid=1612855581&s=pc&sr=1-122	$69.99 $74.99	4.4 out of 5 stars	1,792
Elgato HD60 Pro1080p60 Capture and Passthrough, PCIe Capture Card, Low-Latency Technology, PS5, PS4, Xbox Series X/S, Xbox One	/Elgato-Game-Capture-HD60-Pro/dp/B014MQIVPS/ref=sr_1_123?dchild=1&qid=1612855581&s=pc&sr=1-123	$159.99 $199.99	4.6 out of 5 stars	2,482
EVGA 500W 80PLUS Certified ATX12V/EPS12V Power Supply 100-W1-0500-KR	/EVGA-WHITE-Warranty-Supply-100-W1-0500-KR/dp/B00H33SFJU/ref=sr_1_124?dchild=1&qid=1612855581&s=pc&sr=1-124	$47.99	4.6 out of 5 stars	8,585
CanaKit Raspberry Pi 4 Basic Kit (8GB RAM)	/CanaKit-Raspberry-Basic-Kit-8GB/dp/B08DJ9MLHV/ref=sr_1_123?dchild=1&qid=1612855585&s=pc&sr=1-123	$89.99 $94.99	4.8 out of 5 stars	765
GIGABYTE X570 AORUS Elite Wi-Fi (AMD Ryzen 3000/X570/ATX/PCIe4.0/DDR4/Intel Dual Band 802.11AC Wi-Fi/Front USB Type-C/RGB Fusion 2.0/M.2 Thermal Guard/Gaming Motherboard)	/Gigabyte-X570-AORUS-802-11AC-Motherboard/dp/B07WL5MFXL/ref=sr_1_124?dchild=1&qid=1612855585&s=pc&sr=1-124	$219.99	4.6 out of 5 stars	1,265
Sabrent USB External Stereo Sound Adapter for Windows and Mac. Plug and Play No Drivers Needed. (AU-MMSA)	/Sabrent-External-Adapter-Windows-AU-MMSA/dp/B00IRVQ0F8/ref=sr_1_125?dchild=1&qid=1612855585&s=pc&sr=1-125	$7.99	4.3 out of 5 stars	23,057
Elgato 4K60 Pro MK.2 PCIe Capture Card4K60 HDR10 capture, zero-lag passthrough, ultra-low latency, PS5, PS4 Pro, Xbox Series X/S, Xbox One X, high refresh rate capture	/Elgato-Game-Capture-4K60-MK-2/dp/B07VWXCXM7/ref=sr_1_126?dchild=1&qid=1612855585&s=pc&sr=1-126	$245.21	4.6 out of 5 stars	1,462
Sabrent 1TB Rocket NVMe 4.0 Gen4 PCIe M.2 Internal SSD Extreme Performance Solid State Drive (SB-ROCKET-NVMe4-1TB)	/Sabrent-Internal-Extreme-Performance-SB-ROCKET-NVMe4-1TB/dp/B07TLYWMYW/ref=sr_1_127?dchild=1&qid=1612855585&s=pc&sr=1-127	$169.98	4.8 out of 5 stars	7,699
SK hynix Gold P31 1TB PCIe NVMe Gen3 M.2 2280 Internal SSD - up to 3500MB/s	/SK-hynix-Gold-PCIe-Internal/dp/B08DKB5LWY/ref=sr_1_128?dchild=1&qid=1612855585&s=pc&sr=1-128	$134.99 $224.99	4.8 out of 5 stars	1,843
ARESGAME Power Supply 500W 80+ Bronze Certified PSU (AGV500)	/ARESGAME-Supply-Bronze-Certified-AGV500/dp/B08CXVKP3M/ref=sr_1_129?dchild=1&qid=1612855585&s=pc&sr=1-129	$43.69 $49.99	4.8 out of 5 stars	2,801
GIGABYTE Z390 AORUS PRO Wi-Fi (Intel LGA1151/Z390/ATX/2xM.2 Thermal Guard/Onboard AC Wi-Fi/RGB Fusion/Gaming Motherboard)	/GIGABYTE-Z390-AORUS-PRO-Motherboard/dp/B07HRZKPXM/ref=sr_1_130?dchild=1&qid=1612855585&s=pc&sr=1-130	$239.99	4.6 out of 5 stars	1,257
Intel Core i7-10700K Desktop Processor 8 Cores up to 5.1 GHz Unlocked  LGA1200 (Intel 400 Series Chipset) 125W (BX8070110700K)	/Intel-i7-10700K-Processor-Unlocked-BX8070110700K/dp/B086ML4XSB/ref=sr_1_131?dchild=1&qid=1612855585&s=pc&sr=1-131	$344.99 $387.00	4.8 out of 5 stars	1,294
ARESGAME Power Supply 650W 80+ Bronze Certified PSU (AGV650)	/ARESGAME-Supply-Bronze-Certified-AGV650/dp/B08CXXM5QC/ref=sr_1_132?dchild=1&qid=1612855585&s=pc&sr=1-132		4.8 out of 5 stars	1,806
OLOy DDR4 RAM 16GB (2x8GB) 3000 MHz CL16 1.35V 288-Pin Desktop Gaming UDIMM (MD4U083016BJDA)	/OLOy-288-Pin-Desktop-Gaming-MD4U083016BJDA/dp/B083NPX9TJ/ref=sr_1_133?dchild=1&qid=1612855585&s=pc&sr=1-133	$71.99 $94.99	4.7 out of 5 stars	2,461
"Western Digital 4TB WD Red Plus NAS Internal Hard Drive - 5400 RPM Class, SATA 6 Gb/s, CMR, 64 MB Cache, 3.5"" - WD40EFRX"	/Red-4TB-NAS-Hard-Drive/dp/B00EHBERSE/ref=sr_1_134?dchild=1&qid=1612855585&s=pc&sr=1-134	$112.85	4.6 out of 5 stars	22,927
USB 3.0 Switch Selector,ABLEWE KVM Switcher Adapter 4 Port USB Peripheral Switcher Box Hub for Mouse, Keyboard, Scanner, Printer, PCs with One-Button Switch and 2 Pack USB Cable	/Selector-ABLEWE-Switcher-Peripheral-One-Button/dp/B07TS5JNT3/ref=sr_1_137?dchild=1&qid=1612855585&s=pc&sr=1-137	$21.99 $26.99	4.3 out of 5 stars	5,405
MSI MAG X570 TOMAHAWK WIFI Motherboard (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, M.2, USB 3.2 Gen 2, AC Wi-Fi 6, HDMI, ATX)	/MSI-MAG-X570-Tomahawk-WiFi/dp/B0892R8PDJ/ref=sr_1_138?dchild=1&qid=1612855585&s=pc&sr=1-138	$249.99	4.8 out of 5 stars	402
Intel Core i9-10900KF Desktop Processor 10 Cores up to 5.3 GHz Unlocked Without Processor Graphics LGA1200 (Intel 400 Series chipset) 125W	/Intel-i9-10900KF-Processor-Unlocked-Graphics/dp/B086MG1C7D/ref=sr_1_139?dchild=1&qid=1612855585&s=pc&sr=1-139	$449.79 $472.00	4.8 out of 5 stars	128
Cooler Master MasterBox Q300L Micro-ATX Tower with Magnetic Design Dust Filter, Transparent Acrylic Side Panel, Adjustable I/O & Fully Ventilated Airflow, Black (MCB-Q300L-KANN-S00)	/Cooler-Master-Transparent-Adjustable-Ventilated/dp/B0785GRMPG/ref=sr_1_140?dchild=1&qid=1612855585&s=pc&sr=1-140	$44.99 $49.99	4.5 out of 5 stars	8,252
Seagate STEL10000400 Backup Plus Hub 10TB External Hard Drive Desktop HDD – USB 3.0, for Computer Desktop Workstation PC Laptop Mac, 2 USB Ports 2 Months Adobe CC Photography	/Seagate-External-Desktop-Photography-STEL10000400/dp/B0798DVKRV/ref=sr_1_141?dchild=1&qid=1612855585&s=pc&sr=1-141	$197.07 $319.99	4.5 out of 5 stars	7,080
Thermal Grizzly Kryonaut Thermal Paste, 1g	/Thermal-Grizzly-Kryonaut-Grease-Paste/dp/B011F7W3LU/ref=sr_1_142?dchild=1&qid=1612855585&s=pc&sr=1-142	$9.99	4.7 out of 5 stars	14,032
Intel BX80677G3930 7th Gen Celeron Desktop Processors	/Intel-BX80677G3930-Celeron-Desktop-Processors/dp/B01MYTY55V/ref=sr_1_143?dchild=1&qid=1612855585&s=pc&sr=1-143		4.7 out of 5 stars	680
EVGA 600 BR, 80+ Bronze 600W, 3 Year Warranty, Power Supply 100- BR-0600-K1	/EVGA-100-BR-0600-K1-Bronze-Power-Supply/dp/B07DTP6QKG/ref=sr_1_144?dchild=1&qid=1612855585&s=pc&sr=1-144	$62.99	4.7 out of 5 stars	2,085
Asus GeForce GT 710 2GB GDDR5 HDMI VGA DVI Graphics Card Graphic Cards GT710-SL-2GD5-CSM	/GeForce-GDDR5-Graphics-Graphic-GT710-SL-2GD5-CSM/dp/B073GF2CL6/ref=sr_1_145?dchild=1&qid=1612855585&s=pc&sr=1-145	$58.99 $62.99	4.5 out of 5 stars	2,187
GAMEMAX Power Supply 850W Fully Modular 80+ Gold Certified with Addressable RGB Light Mode, RGB-850	/GAMEMAX-Modular-Certified-Addressable-RGB-850/dp/B088QYVBBH/ref=sr_1_146?dchild=1&qid=1612855585&s=pc&sr=1-146		4.5 out of 5 stars	2,118
Corsair CX Series 650 Watt 80 Plus Bronze Certified Modular Power Supply (CP-9020103-NA)	/Corsair-Bronze-Certified-Modular-CP-9020103-NA/dp/B01B72W1VA/ref=sr_1_147?dchild=1&qid=1612855585&s=pc&sr=1-147	$89.99 $94.99	4.7 out of 5 stars	9,723
"Western Digital 4TB WD Purple Surveillance Internal Hard Drive - 5400 RPM Class, SATA 6 Gb/s, , 64 MB Cache, 3.5"" - WD40PURZ"	/Purple-4TB-Surveillance-Hard-Drive/dp/B071KVB4F8/ref=sr_1_148?dchild=1&qid=1612855585&s=pc&sr=1-148	$93.86 $153.60	4.6 out of 5 stars	10,226
GIGABYTE B550I AORUS PRO AX (AM4 AMD/B550/Mini-Itx/Dual M.2/SATA 6Gb/s/USB 3.2 Gen 1/WiFi 6/2.5 GbE LAN/PCIe4.0/Realtek ALC1220-Vb/DisplayPort 1.4/2xHDMI 2.0B/RGB Fusion 2.0/DDR4/Gaming Motherboard)	/B550I-AORUS-PRO-DisplayPort-Motherboard/dp/B089FWWN62/ref=sr_1_147?dchild=1&qid=1612855588&s=pc&sr=1-147	$179.99	4.5 out of 5 stars	325
GIGABYTE B450M DS3H V2 (AMD Ryzen AM4/Micro ATX/M.2/HMDI/DVI/USB 3.1/DDR4/Motherboard)	/GIGABYTE-B450M-DS3H-V2-Motherboard/dp/B08KWMXGQW/ref=sr_1_148?dchild=1&qid=1612855588&s=pc&sr=1-148	$72.99	4.6 out of 5 stars	276
ASUS Prime Z490-A LGA 1200 (Intel 10th Gen) ATX Motherboard (14 DrMOS Power Stages,Dual M.2, Intel 2.5 Gb Ethernet, USB 3.2 Front Panel Type-C, Thunderbolt 3 Support, Aura Sync RGB)	/ASUS-Motherboard-Ethernet-Thunderbolt-Support/dp/B087LNZXDV/ref=sr_1_149?dchild=1&qid=1612855588&s=pc&sr=1-149	$211.99 $229.99	4.5 out of 5 stars	300
Asus Prime X570-Pro AM4 Zen 3 Ryzen 5000 & 3rd Gen Ryzen ATX Motherboard with PCIe Gen4, Dual M.2 HDMI, SATA 6GB/s USB 3.2 Gen 2 ATX Motherboard	/Asus-Prime-X570-Pro-Ryzen-Motherboard/dp/B07SW925DQ/ref=sr_1_150?dchild=1&qid=1612855588&s=pc&sr=1-150	$249.99	4.6 out of 5 stars	2,364
Noctua NH-U12S chromax.Black, 120mm Single-Tower CPU Cooler (Black)	/Noctua-NH-U12S-chromax-Black-Single-Tower-Cooler/dp/B07Y88BNYZ/ref=sr_1_151?dchild=1&qid=1612855588&s=pc&sr=1-151	$69.95	4.9 out of 5 stars	2,230
Corsair iCUE 4000X RGB Mid-Tower ATX PC Case - Black	/Corsair-iCUE-4000X-Mid-Tower-Case/dp/B08C788312/ref=sr_1_152?dchild=1&qid=1612855588&s=pc&sr=1-152	$134.99	4.8 out of 5 stars	1,876
MSI Performance Gaming AMD X470 Ryzen 2ND and 3rd Gen AM4 DDR4 DVI HDMI Onboard Graphics CFX ATX Motherboard (X470 GAMING PLUS Max)	/MSI-Performance-Graphics-Motherboard-X470GPLMAX/dp/B07Y468HV3/ref=sr_1_153?dchild=1&qid=1612855588&s=pc&sr=1-153	$99.99 $119.99	4.6 out of 5 stars	2,004
ASUS ROG Strix B450-F Gaming II AMD AM4 (Ryzen 5000, 3rd Gen Ryzen ATX Gaming Motherboard (8+4 Power Stages, HDMI 2.0b/DP,2 x PCIe 3.0 x16, USB 3.2 Gen 2 Type-C, BIOS Flashback, 256Mb BIOS Flash ROM	/ASUS-ROG-B450-F-Gaming-Motherboard/dp/B08KH1M1H4/ref=sr_1_154?dchild=1&qid=1612855588&s=pc&sr=1-154	$139.99	4.7 out of 5 stars	6,638
Ubit AX WiFi 6 WiFi Card Dual Band 3000 Mbps AX200 PCIE Wireless WLAN WiFi Card with Bluetooth 5.1 | MU-MIMO| OFDMA| Ultra-Low Latency（Suport Win 10 64bit only）	/Ubit-Wireless-Bluetooth-MU-MIMO-Ultra-Low/dp/B07XM6XZ1F/ref=sr_1_155?dchild=1&qid=1612855588&s=pc&sr=1-155	$35.95 $37.95	4.5 out of 5 stars	4,754
Gigabyte GeForce RTX 3070 Gaming OC 8G Graphics Card, 3X WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N3070GAMING OC-8GD Video Card	/Gigabyte-Graphics-WINDFORCE-GV-N3070GAMING-OC-8GD/dp/B08KY266MG/ref=sr_1_156?dchild=1&qid=1612855588&s=pc&sr=1-156		4.6 out of 5 stars	41
External DVD Drive, USB 3.0 Portable CD/DVD+/-RW Drive/ DVD Player for Laptop CD ROM Burner Compatible with Laptop Desktop PC Windows Linux OS Apple Mac White	/External-Portable-Transfer-Compatible-Operating/dp/B07MG5Y5W9/ref=sr_1_157?dchild=1&qid=1612855588&s=pc&sr=1-157	$23.99 $31.99	4.3 out of 5 stars	6,579
HP 61 | 2 Ink Cartridges | Black | CH561WN	/HP-Cartridge-CH561WN-Cartridges-CZ073FN/dp/B004ZOT5KS/ref=sr_1_158?dchild=1&qid=1612855588&s=pc&sr=1-158		4.7 out of 5 stars	10,414
Corsair SF Series, SF750, 750 Watt, SFX, 80+ Platinum Certified, Fully Modular Power Supply (CP-9020186-NA)	/CORSAIR-Platinum-Certified-Modular-Supply/dp/B07M63H81H/ref=sr_1_161?dchild=1&qid=1612855588&s=pc&sr=1-161	$247.99	4.7 out of 5 stars	1,614
"Silicon Power 1TB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5"" 7mm (0.28"") Internal Solid State Drive (SP001TBSS3A55S25)"	/Silicon-Power-Performance-Internal-SP001TBSS3A55S25/dp/B07B4G19X3/ref=sr_1_162?dchild=1&qid=1612855588&s=pc&sr=1-162	$91.99	4.7 out of 5 stars	3,594
ASUS TUF Gaming X570-PRO (WiFi 6) AM4 Zen 3 Ryzen 5000 & 3rd Gen Ryzen ATX Motherboard (PCIe 4.0, 2.5Gb LAN, BIOS Flashback, HDMI 2.1, USB 3.2 Gen 2	/ASUS-TUF-X570-PRO-Motherboard-Flashback/dp/B08JWMPVD9/ref=sr_1_163?dchild=1&qid=1612855588&s=pc&sr=1-163	$219.99	4.5 out of 5 stars	261
Corsair 275R Airflow Tempered Glass Mid-Tower Gaming Case, Black	/Corsair-Airflow-Tempered-Mid-Tower-Gaming/dp/B07VNB23RZ/ref=sr_1_164?dchild=1&qid=1612855588&s=pc&sr=1-164	$79.99	4.8 out of 5 stars	1,452
DuKabel USB to 3.5mm Jack Audio Adapter, USB to Aux Cable with TRRS 4-Pole Mic-Supported USB to Headphone AUX Adapter Built-in Chip External Sound Card for PS4 PC and More [9.8 inch]	/DuKabel-ProSeries-Mic-Supported-Headphone-External/dp/B07RS11M1T/ref=sr_1_165?dchild=1&qid=1612855588&s=pc&sr=1-165	$10.99 $18.99	4.5 out of 5 stars	3,454
PNY GeForce RTX 3090 24GB XLR8 Gaming Revel Epic-X RGB Triple Fan Graphics Card	/PNY-GeForce-Gaming-Epic-X-Graphics/dp/B08HBQWBHH/ref=sr_1_166?dchild=1&qid=1612855588&s=pc&sr=1-166		4.4 out of 5 stars	75
